stop_id	stop_name
26010	35TH AVE NE & NE 95TH ST (26010)
26020	35TH AVE NE & NE 97TH ST (26020)
26030	35TH AVE NE & NE 100TH ST (26030)
26050	35TH AVE NE & NE 105TH ST (26050)
26060	35TH AVE NE & NE 110TH ST (26060)
26080	35TH AVE NE & NE 115TH ST (26080)
26100	35TH AVE NE & NE 120TH ST (26100)
26110	35TH AVE NE & NE 123RD ST (26110)
10860	NE 125TH ST & 35TH AVE NE (10860)
10870	NE 125TH ST & 33RD AVE NE (10870)
38670	30TH AVE NE & NE 127TH ST (38670)
38680	30TH AVE NE & NE 130TH ST (38680)
38690	30TH AVE NE & NE 133RD ST (38690)
38700	30TH AVE NE & NE 135TH ST (38700)
38710	30TH AVE NE & NE 137TH ST (38710)
38720	30TH AVE NE & NE 140TH ST (38720)
38730	30TH AVE NE & NE 143RD ST (38730)
82120	NE 145TH ST & 30TH AVE NE (82120)
82130	NE 145TH ST & 27TH AVE NE (82130)
82140	NE 145TH ST & 25TH AVE NE (82140)
82150	NE 145TH ST & 23RD PL NE (82150)
38810	NE 145TH ST & 19TH AVE NE (38810)
82230	NE 145TH ST & 15TH AVE NE (82230)
39350	NE 145TH ST & 20TH AVE NE (39350)
82240	NE 145TH ST & 23RD PL NE (82240)
82250	NE 145TH ST & 25TH AVE NE (82250)
38050	30TH AVE NE & NE 143RD ST (38050)
38070	30TH AVE NE & NE 137TH ST (38070)
38080	30TH AVE NE & NE 135TH ST (38080)
38090	30TH AVE NE & NE 133RD ST (38090)
38100	30TH AVE NE & NE 130TH ST (38100)
38110	30TH AVE NE & NE 127TH ST (38110)
9680	NE 125TH ST & 33RD AVE NE (9680)
9690	NE 125TH ST & 35TH AVE NE (9690)
24910	35TH AVE NE & NE 123RD ST (24910)
24920	35TH AVE NE & NE 120TH ST (24920)
24950	35TH AVE NE & NE 110TH ST (24950)
24960	35TH AVE NE & NE 105TH ST (24960)
24980	35TH AVE NE & NE 100TH ST (24980)
24990	35TH AVE NE & NE 97TH ST (24990)
25000	35TH AVE NE & NE 94TH ST (25000)
25010	35TH AVE NE & NE 92ND ST (25010)
25020	35TH AVE NE & NE 90TH ST (25020)
25030	35TH AVE NE & NE 88TH ST (25030)
25040	35TH AVE NE & NE 85TH ST (25040)
25050	35TH AVE NE & NE 81ST ST (25050)
25060	35TH AVE NE & NE 77TH ST (25060)
25070	35TH AVE NE & NE 75TH ST (25070)
25090	35TH AVE NE & NE 70TH ST (25090)
25100	35TH AVE NE & NE 68TH ST (25100)
25840	35TH AVE NE & NE 55TH ST (25840)
25765	MONTLAKE BLVD NE & NE PACIFIC PL BAY #3 (25765)
25790	MONTLAKE BLVD NE & NE 45TH ST (25790)
29920	NE 45TH ST & MARY GATES MEMORIAL DR NE (29920)
29930	NE 45TH ST & 36TH AVE NE (29930)
10513	40TH AVE NE & NE 46TH ST (10513)
10515	40TH AVE NE & NE 50TH ST (10515)
10010	NE 55TH ST & 39TH AVE NE (10010)
10020	NE 55TH ST & 37TH AVE NE (10020)
25860	35TH AVE NE & NE 60TH ST (25860)
25870	35TH AVE NE & NE 62ND ST (25870)
9610	ROOSEVELT WAY NE & NE 42ND ST (9610)
25110	35TH AVE NE & NE 65TH ST (25110)
25120	35TH AVE & NE 62ND ST (25120)
25130	35TH AVE NE & NE 60TH ST (25130)
25140	35TH AVE NE & NE 55TH ST (25140)
10510	NE 55TH ST & 36TH AVE NE (10510)
10525	NE 55TH ST & 40TH AVE NE (10525)
10005	40TH AVE NE & NE 51ST ST (10005)
82198	NE NORTHGATE WAY & ROOSEVELT WAY NE (82198)
81364	NE NORTHGATE WAY & 5TH AVE NE (81364)
82205	ROOSEVELT WAY NE & NE 108TH ST (82205)
82207	ROOSEVELT WAY NE & NE 105TH ST (82207)
82216	ROOSEVELT WAY NE & NE 102ND ST (82216)
82227	ROOSEVELT WAY NE & NE 95TH ST (82227)
82235	ROOSEVELT WAY NE & NE 92ND ST (82235)
82237	ROOSEVELT WAY NE & NE 90TH ST (82237)
82247	ROOSEVELT WAY NE & NE 85TH ST (82247)
23370	ROOSEVELT WAY NE & NE 80TH ST (23370)
23390	ROOSEVELT WAY NE & NE 75TH ST (23390)
23420	ROOSEVELT WAY NE & NE 69TH ST (23420)
16460	ROOSEVELT WAY NE & NE RAVENNA BLVD (16460)
16480	ROOSEVELT WAY NE & NE 55TH ST (16480)
9589	ROOSEVELT WAY NE & NE 50TH ST (9589)
9147	BROOKLYN AVE NE & NE CAMPUS PKWY BAY #3 (9147)
9660	11TH AVE NE & NE 47TH ST (9660)
23500	11TH AVE NE & NE 50TH ST (23500)
23510	11TH AVE NE & NE 52ND ST (23510)
23520	11TH AVE NE & NE 55TH ST (23520)
23530	11TH AVE NE & NE RAVENNA BLVD (23530)
23560	12TH AVE NE & NE 65TH ST (23560)
23580	12TH AVE NE & NE 70TH ST (23580)
23600	NE 75TH ST & 12TH AVE NE (23600)
23610	ROOSEVELT WAY NE & NE 75TH ST (23610)
82145	ROOSEVELT WAY NE & NE 80TH ST (82145)
82155	ROOSEVELT WAY NE & NE 85TH ST (82155)
82165	ROOSEVELT WAY NE & NE 90TH ST (82165)
82167	ROOSEVELT WAY NE & NE 92ND ST (82167)
82175	ROOSEVELT WAY NE & NE 95TH ST (82175)
82185	ROOSEVELT WAY NE & NE 100TH ST (82185)
82187	ROOSEVELT WAY NE & NE 103RD ST (82187)
82195	ROOSEVELT WAY NE & NE 105TH ST (82195)
82197	ROOSEVELT WAY NE & NE 108TH ST (82197)
10350	FAIRVIEW AVE E & YALE AVE N (10350)
9460	EASTLAKE AVE E & E GARFIELD ST (9460)
9480	EASTLAKE AVE E & E HOWE ST (9480)
9500	EASTLAKE AVE E & E LYNN ST (9500)
9550	EASTLAKE AVE E & E ALLISON ST (9550)
9560	EASTLAKE AVE E & HARVARD AVE E (9560)
36860	15TH AVE NE & NE 45TH ST (36860)
35800	15TH AVE NE & NE 50TH ST (35800)
35820	15TH AVE NE & NE 45TH ST (35820)
9141	EASTLAKE AVE E & HARVARD AVE E (9141)
9150	EASTLAKE AVE E & E ALLISON ST (9150)
9170	EASTLAKE AVE E & E HAMLIN ST (9170)
9190	EASTLAKE AVE E & E LOUISA ST (9190)
9200	EASTLAKE AVE E & E LYNN ST (9200)
9220	EASTLAKE AVE E & E NEWTON ST (9220)
9240	EASTLAKE AVE E & E GARFIELD ST (9240)
10170	FAIRVIEW AVE E & E NELSON PL (10170)
10180	FAIRVIEW AVE N & YALE AVE N (10180)
10190	FAIRVIEW AVE N & ALOHA ST (10190)
37520	NE 65TH ST & PRINCETON AVE NE (37520)
37530	50TH AVE NE & NE 68TH ST (37530)
37540	50TH AVE NE & NE 70TH ST (37540)
37550	50TH AVE NE & NE 73RD ST (37550)
37560	NE 75TH ST & 50TH AVE NE (37560)
37570	NE 75TH ST & 48TH AVE NE (37570)
37571	NE 75TH ST & 44TH AVE NE (37571)
37600	NE 75TH ST & 41ST AVE NE (37600)
37610	40TH AVE NE & NE 75TH ST (37610)
37620	40TH AVE NE & NE 77TH ST (37620)
37640	40TH AVE NE & NE 82ND ST (37640)
37650	NE 85TH ST & 40TH AVE NE (37650)
37660	38TH AVE NE & NE 85TH ST (37660)
37695	NE 85TH ST & 39TH AVE NE (37695)
37710	40TH AVE NE & NE 82ND ST (37710)
37730	40TH AVE NE & NE 77TH ST (37730)
37740	40TH AVE NE & NE 75TH ST (37740)
37750	NE 75TH ST & 42ND AVE NE (37750)
37760	NE 75TH ST & 44TH AVE NE (37760)
37770	NE 75TH ST & 46TH AVE NE (37770)
37780	NE 75TH ST & 48TH AVE NE (37780)
37790	NE 75TH ST & 50TH AVE NE (37790)
37800	NE 75TH ST & 52ND AVE NE (37800)
37810	NE 75TH ST & 55TH AVE NE (37810)
37820	55TH AVE NE & NE 73RD ST (37820)
37830	55TH AVE NE & NE 70TH ST (37830)
37840	55TH AVE NE & NE 68TH ST (37840)
35741	15TH AVE NE & NE 65TH ST (35741)
38990	15TH AVE NE & NE 104TH ST (38990)
39030	15TH AVE NE & NE 94TH ST (39030)
39050	15TH AVE NE & NE 89TH ST (39050)
39010	15TH AVE NE & NE 98TH ST (39010)
38390	15TH AVE NE & NE 65TH ST (38390)
38410	15TH AVE NE & NE 70TH ST (38410)
38430	15TH AVE NE & NE 75TH ST (38430)
39080	15TH AVE NE & NE 80TH ST (39080)
39100	15TH AVE NE & NE 85TH ST (39100)
39120	15TH AVE NE & NE 90TH ST (39120)
39140	15TH AVE NE & NE 95TH ST (39140)
39160	15TH AVE NE & NE 100TH ST (39160)
39170	15TH AVE NE & NE 103RD ST (39170)
39190	15TH AVE NE & NE NORTHGATE WAY (39190)
39210	15TH AVE NE & NE 115TH ST (39210)
39230	15TH AVE NE & NE 120TH ST (39230)
39250	15TH AVE NE & NE 125TH ST (39250)
39290	15TH AVE NE & NE 135TH ST (39290)
39320	15TH AVE NE & NE 143RD ST (39320)
38840	15TH AVE NE & NE 143RD ST (38840)
38870	15TH AVE NE & NE 135TH ST (38870)
38890	15TH AVE NE & NE 130TH ST (38890)
38910	15TH AVE NE & NE 125TH ST (38910)
38950	15TH AVE NE & NE 115TH ST (38950)
38970	15TH AVE NE & NE NORTHGATE WAY (38970)
39070	15TH AVE NE & NE 82ND ST (39070)
38330	15TH AVE NE & NE 80TH ST (38330)
38350	15TH AVE NE & NE 75TH ST (38350)
38370	15TH AVE NE & NE 70TH ST (38370)
10615	NE 65TH ST & RADFORD DR NE (10615)
9930	SAND POINT WAY NE & NE 62ND ST (9930)
9950	SAND POINT WAY NE & NE 58TH ST (9950)
9970	SAND POINT WAY NE & IVANHOE PL NE (9970)
9980	NE 55TH ST & PRINCETON AVE NE (9980)
9990	NE 55TH ST & 45TH AVE NE (9990)
10000	NE 55TH ST & 43RD AVE NE (10000)
10030	NE 55TH ST & 35TH AVE NE (10030)
10040	NE 55TH ST & 33RD AVE NE (10040)
10050	NE 55TH ST & 30TH AVE NE (10050)
10060	NE 55TH ST & 27TH AVE NE (10060)
10070	NE 55TH ST & 25TH AVE NE (10070)
10083	RAVENNA AVE NE & RAVENNA PL NE (10083)
10100	NE RAVENNA BLVD & PARK RD NE (10100)
10110	20TH AVE NE & NE 55TH ST (10110)
10120	20TH AVE NE & NE 52ND ST (10120)
10130	NE 50TH ST & 19TH AVE NE (10130)
10145	NE 50TH ST & 16TH AVE NE (10145)
5402	NE 42ND ST & 8TH AVE NE (5402)
10370	NE 50TH ST & UNIVERSITY WAY NE (10370)
10380	NE 50TH ST & 16TH AVE NE (10380)
10400	20TH AVE NE & NE 50TH ST (10400)
10410	20TH AVE NE & NE 52ND ST (10410)
10420	20TH AVE NE & NE 54TH ST (10420)
10430	NE RAVENNA BLVD & 21ST AVE NE (10430)
10445	RAVENNA AVE NE & NE 54TH ST (10445)
10460	NE 55TH ST & 25TH AVE NE (10460)
10470	NE 55TH ST & 27TH AVE NE (10470)
10480	NE 55TH ST & 30TH AVE NE (10480)
10490	NE 55TH ST & 33RD AVE NE (10490)
10500	NE 55TH ST & 35TH AVE NE (10500)
10550	NE 55TH ST & 45TH AVE NE (10550)
10560	NE 55TH ST & PRINCETON AVE NE (10560)
10570	SAND POINT WAY NE & NE 55TH ST (10570)
10580	SAND POINT WAY NE & NE WINDERMERE RD (10580)
10600	SAND POINT WAY NE & NE 61ST ST (10600)
9612	NE 42ND ST & 8TH AVE NE (9612)
75415	STEVENS WAY & RAINIER VIS (75415)
10561	SAND POINT WAY NE & 38TH AVE NE (10561)
10562	SAND POINT WAY NE & 40TH AVE NE (10562)
10564	SAND POINT WAY NE & NE 50TH ST (10564)
10566	SAND POINT WAY NE & NE 52ND ST (10566)
10568	SAND POINT WAY NE & PRINCETON AVE NE (10568)
10680	SAND POINT WAY NE & INVERNESS DR NE (10680)
10700	SAND POINT WAY NE & MATTHEWS PL NE (10700)
10710	SAND POINT WAY NE & NE 93RD ST (10710)
10720	SAND POINT WAY NE & NE 95TH ST (10720)
10730	SAND POINT WAY NE & NE 97TH ST (10730)
10750	SAND POINT WAY NE & NE 103RD ST (10750)
10760	SAND POINT WAY NE & NE 106TH ST (10760)
10780	SAND POINT WAY NE & NE 110TH ST (10780)
10800	SAND POINT WAY NE & NE 115TH ST (10800)
10820	SAND POINT WAY NE & NE 120TH ST (10820)
10830	SAND POINT WAY NE & NE 123RD ST (10830)
10840	SAND POINT WAY NE & NE 125TH ST (10840)
76710	LAKE CITY WAY NE & NE 125TH ST (76710)
38145	LAKE CITY WAY NE & NE 120TH ST (38145)
38160	LAKE CITY WAY NE & NE 115TH ST (38160)
35331	NE NORTHGATE WAY & 23RD AVE NE (35331)
35336	NE NORTHGATE WAY & 19TH AVE NE (35336)
35338	NE NORTHGATE WAY & 15TH AVE NE (35338)
81367	NE NORTHGATE WAY & ROOSEVELT WAY NE (81367)
35332	NE NORTHGATE WAY & 15TH AVE NE (35332)
35334	NE NORTHGATE WAY & 19TH AVE NE (35334)
35333	NE NORTHGATE WAY & 23RD AVE NE (35333)
38620	LAKE CITY WAY NE & NE 113TH ST (38620)
38650	LAKE CITY WAY NE & NE 120TH ST (38650)
9720	SAND POINT WAY NE & BARTLETT AVE NE (9720)
9730	SAND POINT WAY NE & NE 120TH ST (9730)
9750	SAND POINT WAY NE & NE 115TH ST (9750)
9770	SAND POINT WAY NE & NE 110TH ST (9770)
9790	SAND POINT WAY NE & NE 106TH ST (9790)
9800	SAND POINT WAY NE & NE 103RD ST (9800)
9820	SAND POINT WAY NE & NE 97TH ST (9820)
9830	SAND POINT WAY NE & NE 95TH ST (9830)
9840	SAND POINT WAY NE & NE 93RD ST (9840)
9850	SAND POINT WAY NE & MATHEWS AVE NE (9850)
9972	SAND POINT WAY NE & PRINCETON AVE NE (9972)
9974	SAND POINT WAY NE & NE 52ND ST (9974)
9976	SAND POINT WAY NE & NE 50TH ST (9976)
1215	UNION ST & 6TH AVE (1215)
690	4TH AVE & UNION ST (690)
1190	PIKE ST & 6TH AVE (1190)
77720	15TH AVE NE & NE 150TH ST (77720)
39332	15TH AVE NE & NE 155TH ST (39332)
39240	15TH AVE NE & NE 123RD ST (39240)
39260	15TH AVE NE & NE 127TH ST (39260)
39310	15TH AVE NE & NE 140TH ST (39310)
39340	15TH AVE NE & NE 145TH ST (39340)
39334	15TH AVE NE & NE 160TH ST (39334)
77860	15TH AVE NE & NE 165TH ST (77860)
77880	15TH AVE NE & NE 170TH ST (77880)
77882	15TH AVE NE & NE 172ND ST (77882)
77738	NE 175TH ST & 15TH AVE NE (77738)
77752	NE 175TH ST & 10TH AVE NE (77752)
77490	15TH AVE NE & NE 172ND ST (77490)
77500	15TH AVE NE & NE 170TH ST (77500)
77510	15TH AVE NE & NE 168TH ST (77510)
77520	15TH AVE NE & NE 165TH ST (77520)
39336	15TH AVE NE & NE 160TH ST (39336)
77630	15TH AVE NE & NE 155TH ST (77630)
77650	15TH AVE NE & NE 150TH ST (77650)
38830	15TH AVE NE & NE 145TH ST (38830)
38850	15TH AVE NE & NE 140TH ST (38850)
38900	15TH AVE NE & NE 127TH ST (38900)
38920	15TH AVE NE & NE 123RD ST (38920)
29100	NE 45TH ST & 42ND AVE NE (29100)
29105	NE 41ST ST & 42ND AVE NE (29105)
29115	MARY GATES MEMORIAL DR NE & NE 41ST ST (29115)
29915	MARY GATES MEMORIAL DR NE & NE 45TH ST (29915)
29925	MARY GATES MEMORIAL DR NE & N 41ST ST (29925)
29085	42ND AVE NE & NE 41ST ST (29085)
29952	NE 45TH ST & 42ND AVE NE (29952)
46466	S GRADY WAY & WELLS AVE S (46466)
45301	RENTON TRANSIT CENTER BAY #5 (45301)
45320	S 2ND ST & SHATTUCK AVE S (45320)
79520	SW SUNSET BLVD & RAINIER AVE S (79520)
79540	SW SUNSET BLVD & OAKESDALE AVE SW (79540)
79555	MARTIN L KING JR WAY S & 68TH AVE S (79555)
79560	MARTIN L KING JR WAY S & S 129TH ST (79560)
99264	SODO BUSWAY & S HOLGATE ST (99264)
99267	SODO BUSWAY & S ROYAL BROUGHAM WAY (99267)
99266	SODO BUSWAY & S HOLGATE ST (99266)
79570	MARTIN L KING JR WAY S & S 129TH ST (79570)
79580	MARTIN L KING JR WAY S & S 135TH ST (79580)
79590	SW SUNSET BLVD & OAKESDALE AVE SW (79590)
79600	SW SUNSET BLVD & STEVENS AVE SW (79600)
79610	SW SUNSET BLVD & HARDIE AVE SW (79610)
46440	S 3RD ST & RAINIER AVE S (46440)
46450	S 3RD ST & SHATTUCK AVE S (46450)
45288	S GRADY WAY & WILLIAMS AVE S (45288)
59841	SR 515 & SOUTH GRADY WAY (59841)
59860	RAINIER AVE S & S 7TH ST (59860)
59891	RAINIER AVE S & S 3RD PL (59891)
59938	TALBOT RD S & S RENTON VILLAGE PL (59938)
59950	S PUGET DR & TALBOT RD S (59950)
59960	S PUGET DR & BENSON RD S (59960)
59971	S PUGET DR & GRANT AVE S (59971)
59974	PUGET DR SE & JONES PL SE (59974)
59976	PUGET DR SE & SE 19TH ST (59976)
60010	EDMONDS AVE SE & SE 16TH ST (60010)
60020	116TH AVE SE & SE 20TH PL (60020)
60022	116TH AVE SE & SE 160TH ST (60022)
60026	116TH AVE SE & SE 164TH ST (60026)
59460	SE 168TH ST & 116TH AVE SE (59460)
59480	SE 168TH ST & 120TH AVE SE (59480)
59490	SE 168TH ST & 122ND AVE SE (59490)
59500	SE 168TH ST & 124TH AVE SE (59500)
59510	SE 168TH ST & 126TH AVE SE (59510)
59520	128TH AVE SE & SE 169TH ST (59520)
59540	128TH AVE SE & SE 172ND ST (59540)
59550	128TH AVE SE & SE PETROVITSKY RD (59550)
59555	SE PETROVITSKY RD & 134TH AVE SE (59555)
59552	SE PETROVITSKY RD & 140TH AVE SE (59552)
59561	SE PETROVITSKY RD & SE 176TH ST (59561)
59562	SE PETROVITSKY RD & 143RD AVE SE (59562)
55947	151ST AVE SE & SE PETROVITSKY RD (55947)
59563	SE 179TH ST & 152ND PL SE (59563)
59564	SE 179TH ST & 154TH AVE SE (59564)
59565	SE 179TH ST & 156TH PL SE (59565)
59566	SE 179TH ST & 159TH AVE SE (59566)
59567	161ST AVE SE & SE 179TH ST (59567)
59568	161ST AVE SE & SE 176TH PL (59568)
59569	161ST AVE SE & SE 173RD ST (59569)
55946	161ST AVE SE & SE 171ST PL (55946)
55945	SE FAIRWOOD BLVD & SE 169TH PL (55945)
59602	SE FAIRWOOD BLVD & 160TH PL SE (59602)
59603	SE FAIRWOOD BLVD & SE 168TH ST (59603)
59604	156TH AVE SE & SE FAIRWOOD BLVD (59604)
59605	SE FAIRWOOD BLVD & 154TH PL SE (59605)
59606	SE FAIRWOOD BLVD & SE 171ST PL (59606)
59612	SE FAIRWOOD BLVD & SE 170TH ST (59612)
59613	SE FAIRWOOD BLVD & 150TH AVE SE (59613)
59614	SE FAIRWOOD BLVD & 148TH AVE SE (59614)
59615	SE FAIRWOOD BLVD & 145TH AVE SE (59615)
59616	SE FAIRWOOD BLVD & 141ST AVE SE (59616)
60136	140TH WAY SE & SE 158TH ST (60136)
99300	RENTON MAPLE VALLEY RD & 131ST AVE SE (99300)
60137	140TH WAY SE & SE 158TH ST (60137)
60151	SE FAIRWOOD BLVD & 141ST AVE SE (60151)
60152	SE FAIRWOOD BLVD & 145TH AVE SE (60152)
60153	SE FAIRWOOD BLVD & 148TH AVE SE (60153)
60154	SE FAIRWOOD BLVD & 150TH AVE SE (60154)
60155	SE FAIRWOOD BLVD & SE 170TH ST (60155)
60156	SE FAIRWOOD BLVD & SE 171ST PL (60156)
60157	SE FAIRWOOD BLVD & 154TH PL SE (60157)
60158	156TH AVE SE & SE FAIRWOOD BLVD (60158)
60162	SE FAIRWOOD BLVD & SE 168TH ST (60162)
60163	SE FAIRWOOD BLVD & 160TH PL SE (60163)
59554	161ST AVE SE & SE 170TH PL (59554)
55944	161ST AVE SE & SE 171ST PL (55944)
60164	161ST AVE SE & SE 174TH ST (60164)
60165	161ST AVE SE & SE 176TH PL (60165)
60166	SE 179TH ST & 160TH AVE SE (60166)
60167	SE 179TH ST & 159TH AVE SE (60167)
60168	SE 179TH ST & 156TH PL SE (60168)
60172	SE 179TH ST & 154TH AVE SE (60172)
60173	SE 179TH ST & 152ND PL SE (60173)
55943	151ST AVE SE & SE PETROVITSKY RD (55943)
60174	SE PETROVITSKY RD & SE 176TH ST (60174)
60175	SE PETROVITSKY RD & SE 176TH ST (60175)
60185	SE PETROVITSKY RD & 140TH AVE SE (60185)
60177	SE PETROVITSKY RD & 134TH AVE SE (60177)
60180	128TH AVE SE & SE PETROVITSKY RD (60180)
60190	128TH AVE SE & SE 172ND ST (60190)
60202	128TH AVE SE & SE 169TH PL (60202)
60220	SE 168TH ST & 127TH AVE SE (60220)
60230	SE 168TH ST & 125TH AVE SE (60230)
60240	SE 168TH ST & 122ND AVE SE (60240)
60250	SE 168TH ST & 120TH AVE SE (60250)
60260	SE 168TH ST & 117TH AVE SE (60260)
59712	116TH AVE SE & SE 168TH ST (59712)
59716	116TH AVE SE & SE 164TH ST (59716)
59718	116TH AVE SE & SE 160TH ST (59718)
59710	116TH AVE SE & SE 20TH PL (59710)
59720	EDMONDS AVE SE & EDMONDS WAY SE (59720)
59724	PUGET DR SE & ROYAL HILLS DR SE (59724)
59772	PUGET DR SE & SE 16TH PL (59772)
59785	S PUGET DR & ROLLING HILLS AVE SE (59785)
59800	S PUGET DR & GRANT AVE S (59800)
59810	S PUGET DR & BENSON RD S (59810)
59830	TALBOT RD S & S RENTON VILLAGE PL (59830)
56510	BRONSON WAY N & PARK AVE N (56510)
54944	SUNSET BLVD N & N 3RD ST (54944)
56773	EDMONDS AVE NE & NE 3RD ST (56773)
56775	NE 4TH ST & EDMONDS AVE NE (56775)
56785	NE 4TH ST & INDEX PL NE (56785)
45001	NE 4TH ST & JEFFERSON AVE NE (45001)
56790	NE 4TH ST & MONROE AVE NE (56790)
56792	NE 4TH ST & QUEEN AVE NE (56792)
54146	UNION AVE NE & NE 4TH ST (54146)
54147	UNION AVE NE & NE 6TH ST (54147)
54148	UNION AVE NE & NE 7TH ST (54148)
45070	UNION AVE NE & NE 8TH ST (45070)
45080	UNION AVE NE & NE 10TH ST (45080)
45090	UNION AVE NE & NE 11TH ST (45090)
45120	NE 12TH ST & REDMOND AVE NE (45120)
45130	NE 12TH ST & OLYMPIA AVE NE (45130)
45140	NE 12TH ST & LYNNWOOD AVE NE (45140)
56610	KIRKLAND AVE NE & NE 12TH ST (56610)
56620	KIRKLAND AVE NE & NE 14TH ST (56620)
56631	NE 16TH ST & KIRKLAND AVE NE (56631)
46600	NE 12TH ST & LYNNWOOD AVE NE (46600)
46610	NE 12TH ST & PIERCE PL NE (46610)
46620	NE 12TH ST & REDMOND AVE NE (46620)
46640	UNION AVE NE & NE 12TH ST (46640)
46650	UNION AVE NE & NE 11TH ST (46650)
46660	UNION AVE NE & NE 10TH ST (46660)
46670	UNION AVE NE & NE 8TH ST (46670)
46672	UNION AVE NE & NE 7TH ST (46672)
46674	UNION AVE NE & NE 6TH ST (46674)
54150	NE 4TH ST & UNION AVE NE (54150)
54152	NE 4TH ST & QUEEN AVE NE (54152)
54155	NE 4TH ST & MONROE AVE NE (54155)
54170	NE 4TH ST & INDEX PL NE (54170)
54180	NE 4TH ST & EDMONDS AVE NE (54180)
54182	EDMONDS AVE NE & NE 3RD ST (54182)
54980	SUNSET BLVD N & N 3RD ST (54980)
54990	BRONSON WAY N & PARK AVE N (54990)
45280	BRONSON WAY S & MILL AVE S (45280)
34544	S HENDERSON ST & RAINIER AVE S (34544)
55589	MARTIN L KING JR WAY S & S THISTLE ST (55589)
55590	MARTIN L KING JR WAY S & S KENYON ST (55590)
55593	MARTIN L KING JR WAY S & S WEBSTER ST (55593)
55651	MARTIN L KING JR WAY S & S OTHELLO ST (55651)
55661	MARTIN L KING JR WAY S & S MYRTLE ST (55661)
55681	MARTIN L KING JR WAY S & S HOLLY ST (55681)
55702	MARTIN L KING JR WAY S & S GRAHAM ST (55702)
55711	MARTIN L KING JR WAY S & 37TH AVE S (55711)
55729	MARTIN L KING JR WAY S & S ORCAS ST (55729)
55735	MARTIN L KING JR WAY S & S DAWSON ST (55735)
55771	MARTIN L KING JR WAY S & S EDMUNDS ST (55771)
55780	MARTIN L KING JR WAY S & S ALASKA ST (55780)
55790	MARTIN L KING JR WAY S & S COLUMBIAN WAY (55790)
55802	MARTIN L KING JR WAY S & S DAKOTA ST (55802)
55812	MARTIN L KING JR WAY S & S ANDOVER ST (55812)
55150	RENTON AVE S & S BANGOR ST (55150)
55831	MARTIN L KING JR WAY S & S WALDEN ST (55831)
55851	MARTIN L KING JR WAY S & S HANFORD ST (55851)
45340	RAINIER AVE S & SW VICTORIA ST (45340)
45350	RENTON AVE EXT & HARDIE AVE NW (45350)
55000	RENTON AVE S & S 132ND ST (55000)
55010	RENTON AVE S & S 130TH ST (55010)
55020	RENTON AVE S & S 128TH ST (55020)
55030	RENTON AVE S & 78TH AVE S (55030)
55040	RENTON AVE S & 76TH AVE S (55040)
55050	RENTON AVE S & S 126TH ST (55050)
55060	RENTON AVE S & 75TH AVE S (55060)
55062	RENTON AVE S & 74TH AVE S (55062)
55064	RENTON AVE S & 72ND AVE S (55064)
55066	RENTON AVE S & 68TH AVE S (55066)
55068	RENTON AVE S & S 116TH PL (55068)
55130	RENTON AVE S & S FOUNTAIN PL (55130)
55140	RENTON AVE S & S HAZEL ST (55140)
55160	RENTON AVE S & S PRENTICE ST (55160)
55170	RENTON AVE S & S RYAN ST (55170)
55180	RENTON AVE S & S VICTOR ST (55180)
55190	RENTON AVE S & 57TH AVE S (55190)
55200	RENTON AVE S & S NORFOLK ST (55200)
55210	RENTON AVE S & 54TH AVE S (55210)
55220	RENTON AVE S & 52ND AVE S (55220)
55472	51ST AVE S & RENTON AVE S (55472)
55474	51ST AVE S & S FLETCHER ST (55474)
55960	MARTIN L KING JR WAY S & S WINTHROP ST (55960)
55980	MARTIN L KING JR WAY S & S WALDEN ST (55980)
55991	MARTIN L KING JR WAY S & S ANDOVER ST (55991)
56000	MARTIN L KING JR WAY S & S DAKOTA ST (56000)
56021	MARTIN L KING JR WAY S & S COLUMBIAN WAY (56021)
56031	MARTIN L KING JR WAY S & S ALASKA ST (56031)
56041	MARTIN L KING JR WAY S & S EDMUNDS ST (56041)
56061	MARTIN L KING JR WAY S & S DAWSON ST (56061)
56081	MARTIN L KING JR WAY S & S ORCAS ST (56081)
56099	MARTIN L KING JR WAY S & S RAYMOND ST (56099)
56111	MARTIN L KING JR WAY S & S GRAHAM ST (56111)
56130	MARTIN L KING JR WAY S & S HOLLY ST (56130)
56161	MARTIN L KING JR WAY S & S OTHELLO ST (56161)
56162	MARTIN L KING JR WAY S & S WEBSTER ST (56162)
56164	MARTIN L KING JR WAY S & S KENYON ST (56164)
56165	MARTIN L KING JR WAY S & S THISTLE ST (56165)
31132	S HENDERSON ST & MARTIN L KING JR WAY S (31132)
55226	51ST AVE S & S FLETCHER ST (55226)
56275	RENTON AVE S & S ROXBURY ST (56275)
56280	RENTON AVE S & 52ND AVE S (56280)
56290	RENTON AVE S & 54TH AVE S (56290)
56300	RENTON AVE S & 55TH AVE S (56300)
56310	RENTON AVE S & 57TH AVE S (56310)
56320	RENTON AVE S & S VICTOR ST (56320)
56330	RENTON AVE S & S RYAN ST (56330)
56340	RENTON AVE S & S PRENTICE ST (56340)
56360	RENTON AVE S & S HAZEL ST (56360)
56370	RENTON AVE S & S FOUNTAIN ST (56370)
56372	RENTON AVE S & S 116TH PL (56372)
56373	RENTON AVE S & 68TH AVE S (56373)
56376	RENTON AVE S & 74TH AVE S (56376)
56440	RENTON AVE S & 75TH AVE S (56440)
